Player,Position,Draft_Year,Draft_Round,Draft_Pick,Age_when_Drafted,Team,From,To,NFL_Years_Played,Hall_of_Fame_Inductee,All_Pro_First_Team_Selections,Pro_Bowl_Selections,Years_as_NFL_Starter,CarAV,College_Games,College_Games_Started,Rushing_Attempts,Rushing_Yards,Rushing_Touchdowns,Receptions,Receiving _Yards,Receiving_Touchdowns,College_University
Roland_Hooks,RB,1975,10,253,22,BUF,1976,1982,7,0,0,0,0,16,98,10,399,1682,12,96,950,3,North_Carolina_St
Jon_Bradford,RB,1975,11,274,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central_State
Jerry_Latin,RB,1975,11,280,22,STL,1975,1978,4,0,0,0,0,6,51,3,140,560,4,16,152,0,Northern_Illinois
Howard_Strickland,RB,1975,11,281,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California
Ike_Spencer,RB,1975,11,285,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
Marsh_White,RB,1975,12,287,22,NYG,1975,1976,2,0,0,0,0,3,28,1,86,313,2,5,22,0,Arkansas
James_Rackley,RB,1975,12,293,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida_A+M
Dick_Pawlewicz,RB,1975,12,298,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William_+_Mary
Charles_McDaniel,RB,1975,13,316,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Louisiana_Tech
Jim_Upchurch,RB,1975,13,319,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona
Jim_Smith,RB,1975,13,325,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_Central
Eric_Penick,RB,1975,13,329,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Glen_Printers,RB,1975,13,335,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado_State-Pueblo
Tim_Barrett,RB,1975,14,341,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John_Carroll
Walter_Hartfield,RB,1975,14,342,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas_St
Scott_Laidlaw,RB,1975,14,356,22,DAL,1975,1980,6,0,0,0,1,15,74,16,255,1007,9,74,668,3,Stanford
Mike_Strickland,RB,1975,14,363,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Michigan
Mike_Collier,RB,1975,14,364,21,PIT,1975,1979,5,0,0,0,0,4,36,1,86,370,5,11,73,0,Morgan_St
John_Goodie,RB,1975,15,365,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Langston
Jim_O'Connor,RB,1975,15,366,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drake
Grant_Burget,RB,1975,15,372,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma
Rudy_Green,RB,1975,15,375,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yale
Jack_Holmes,RB,1975,15,377,22,HOU,1978,1982,5,0,0,0,1,7,64,23,117,393,4,71,453,1,Texas_Southern
Don_Clayton,RB,1975,15,378,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray_St
Willie_Hamilton,RB,1975,15,382,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona
Skip_Johns,RB,1975,15,387,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carson-Newman
Paul_Careathers,RB,1975,15,389,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
Kerry_Marbury,RB,1975,16,403,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West_Virginia
Francis_Reynolds,RB,1975,16,410,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcorn_St
Roland_Harper,RB,1975,17,420,22,CHI,1975,1982,8,0,0,0,5,32,89,64,757,3044,15,128,1013,3,Louisiana_Tech
Lester_Sherman,RB,1975,17,433,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albany_St
Ken_Monroe,RB,1975,17,436,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana_St
Dwaine_Copeland,RB,1975,17,439,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middle_Tenn_St
Adolph_Bellizeare,RB,1975,17,441,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania
Bo_Matthews,RB,1974,1,2,22,SDG,1974,1981,8,0,0,0,3,13,101,39,424,1566,11,75,488,0,Colorado
Wilbur_Jackson,RB,1974,1,9,22,SFO,1974,1982,9,0,0,0,5,39,94,75,971,3852,13,183,1572,4,Alabama
John_Cappelletti,RB,1974,1,11,22,RAM,1974,1983,10,0,0,0,5,34,105,63,824,2951,24,135,1233,4,Penn_St
Barty_Smith,RB,1974,1,12,22,GNB,1974,1980,7,0,0,0,2,20,67,43,544,1942,18,120,979,3,Richmond
Woody_Green,RB,1974,1,16,23,KAN,1974,1976,3,0,0,0,3,16,28,24,375,1442,9,58,562,2,Arizona_St
Charley_Young,RB,1974,1,22,21,DAL,1974,1976,3,0,0,0,0,11,37,4,131,638,2,40,391,2,North_Carolina_St
Ed_Shuttlesworth,RB,1974,2,37,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan
Benny_Malone,RB,1974,2,47,22,MIA,1974,1979,6,0,0,0,3,31,82,40,706,2693,19,33,400,1,Arizona_St
Charlie_Davis,RB,1974,2,48,22,CIN,1974,1976,3,0,0,0,1,7,20,14,113,482,1,22,203,0,Colorado
Delvin_Williams,RB,1974,2,49,23,SFO,1974,1981,8,0,1,2,6,56,100,79,1312,5598,33,152,1415,6,Kansas
Bill_Rudder,RB,1974,3,59,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
Cliff_Taylor,RB,1974,3,62,22,CHI,1974,1976,3,0,0,0,0,1,21,0,23,65,2,5,44,0,Memphis
Dexter_Bussey,RB,1974,3,65,22,DET,1974,1984,11,0,0,0,7,46,150,100,1203,5105,18,193,1616,5,Texas-Arlington
Mark_van_Eeghen,RB,1974,3,75,22,OAK,1974,1983,10,0,0,0,8,66,136,103,1652,6651,37,174,1583,4,Colgate
Rod_McNeill,RB,1974,4,88,23,NOR,1974,1976,3,0,0,0,0,4,36,3,110,431,3,30,235,2,USC
Sammy_Johnson,RB,1974,4,90,21,SFO,1974,1979,6,0,0,0,0,9,62,0,206,830,9,45,378,0,North_Carolina
Carlester_Crumpler,RB,1974,4,95,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Carolina
Vince_Kendrick,RB,1974,4,96,22,ATL,1974,1976,3,0,0,0,0,1,15,1,18,74,0,12,86,1,Florida
Andy_Andrade,RB,1974,4,101,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern_Michigan
Gary_Hayman,RB,1974,5,106,22,BUF,1974,1975,2,0,0,0,0,0,15,0,17,61,0,0,0,0,Penn_St
Andy_Johnson,RB,1974,5,112,21,NWE,1974,1982,9,0,0,0,3,35,94,43,491,2017,13,161,1807,9,Georgia
Haskel_Stanback,RB,1974,5,114,22,CIN,1974,1979,6,0,0,0,3,21,83,52,728,2662,25,98,786,1,Tennessee
Monroe_Eley,RB,1974,5,128,25,ATL,1975,1977,3,0,0,0,0,3,13,7,98,276,1,9,60,0,Arizona_St
Jay_Washington,RB,1974,6,131,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clemson
Don_Woods,RB,1974,6,134,23,GNB,1974,1980,7,0,0,0,4,35,85,50,763,3087,16,145,1358,5,New_Mexico
Wayne_Jones,RB,1974,6,137,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mississippi_St
Willie_Burden,RB,1974,6,139,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_St
Jon_Keyworth,RB,1974,6,144,23,WAS,1974,1980,7,0,0,0,5,30,95,69,699,2653,22,141,1057,3,Colorado
Billy_Pritchett,RB,1974,6,146,23,CLE,1975,1977,3,0,0,0,0,3,29,14,92,280,1,17,110,0,West_Texas_A+M
Doyle_Orange,RB,1974,6,147,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern_Miss
James_McAlister,RB,1974,6,148,23,OAK,1975,1978,4,0,0,0,0,7,43,6,190,677,3,30,218,2,UCLA
Mark_Kellar,RB,1974,6,155,22,MIN,1976,1978,3,0,0,0,0,0,33,0,25,74,0,5,17,0,Northern_Illinois
John_Harvey,RB,1974,7,158,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas-Arlington
Kermit_Johnson,RB,1974,7,166,22,SFO,1975,1976,2,0,0,0,0,1,22,1,36,124,1,1,11,0,UCLA
Fred_Tabron,RB,1974,7,181,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SW_Missouri_St
Ken_Grandberry,RB,1974,8,190,22,CHI,1974,1974,1,0,0,0,1,5,14,8,144,475,2,30,212,0,Washington_St
Larry_Lightfoot,RB,1974,8,192,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West_Alabama
Darwin_Robinson,RB,1974,8,196,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Dakota_St
Paul_Miles,RB,1974,8,198,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bowling_Green
Alvin_Maxson,RB,1974,8,201,22,NOR,1974,1978,5,0,0,0,2,13,56,26,360,1270,6,95,619,1,SMU
Jim_Rathje,RB,1974,9,211,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern_Michigan
Robert_Burns,RB,1974,9,214,22,NYJ,1974,1974,1,0,0,0,0,3,14,2,40,158,0,11,83,1,Georgia
Reggie_Harrison,RB,1974,9,215,23,STL,1974,1977,4,0,0,0,0,7,45,1,139,631,8,7,36,0,Cincinnati
Manfred_Moore,RB,1974,9,216,23,SFO,1974,1977,4,0,0,0,0,1,51,1,20,38,1,9,94,0,USC
Jim_Jennings,RB,1974,9,222,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rutgers
Tommy_Reamon,RB,1974,9,223,22,PIT,1976,1976,1,0,0,0,0,4,11,4,103,314,4,10,136,1,Missouri
Phil_Polak,RB,1974,10,245,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bowling_Green
David_Wooley,RB,1974,10,247,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central_Oklahoma
Don_Calhoun,RB,1974,10,249,22,BUF,1974,1982,9,0,0,0,2,34,114,50,860,3559,23,84,624,2,Kansas_St
Dennis_Morgan,RB,1974,10,255,22,DAL,1974,1975,2,0,0,0,0,1,17,0,0,0,0,0,0,0,West_Illinois
Barry_Reed,RB,1974,10,259,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peru_St
Archie_Gibson,RB,1974,11,268,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah_St
Eric_Torkelson,RB,1974,11,272,22,GNB,1974,1981,8,0,0,0,2,13,93,26,351,1307,8,59,469,0,Connecticut
Steve_Buchanan,RB,1974,11,276,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holy_Cross
Harold_Hart,RB,1974,11,279,22,OAK,1974,1978,5,0,0,0,0,6,30,4,114,485,5,8,32,0,Texas_Southern
Dickie_Morton,RB,1974,11,283,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas
Noe_Gonzalez,RB,1974,12,305,23,OAK,1974,1974,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Texas_St
Jimmy_Poulos,RB,1974,13,319,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia
Phil_Bennett,RB,1974,13,321,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston_Col
Ralph_Powell,RB,1974,13,329,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Clayton_Heath,RB,1974,13,338,23,MIA,1976,1976,1,0,0,0,0,0,8,0,1,0,0,0,0,0,Wake_Forest
Charles_Smith,RB,1974,14,345,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yankton
Cecil_Bowens,RB,1974,14,346,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky
Bob_Hunt,RB,1974,14,352,23,CLE,1974,1974,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Heidelberg
Don_Willingham,RB,1974,14,357,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin–Milwaukee
Alan_Dixon,RB,1974,14,363,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harding
Larry_Jones,WB,1974,15,367,23,NYG,1974,1978,5,0,0,0,0,3,51,0,2,-8,0,8,109,0,Truman_St
Isaac_Jackson,RB,1974,15,385,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas_St
Mathew_Williams,RB,1974,16,391,,HOU,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La-Monroe
Jazz_Jackson,RB,1974,16,395,22,NYJ,1974,1976,3,0,0,0,0,2,33,1,27,91,0,9,101,1,Western_Kentucky
Alonzo_Emery,RB,1974,16,397,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Molly_McGee,RB,1974,16,408,22,ATL,1974,1974,1,0,0,0,0,0,10,1,7,30,0,0,0,0,Rhode_Island
Nate_Anderson,RB,1974,16,411,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Illinois
John_Goebel,RB,1974,16,415,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,St_Thomas
Steve_Crosby,RB,1974,17,419,24,NYG,1974,1976,3,0,0,0,0,1,15,0,15,54,0,2,44,0,Fort_Hays_St
Cliff_Brown,RB,1974,17,427,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Jim_Smith,RB,1974,17,439,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_Central
Otis_Armstrong,RB,1973,1,9,22,DEN,1973,1980,8,0,1,2,4,54,96,58,1023,4453,25,131,1302,7,Purdue
Sam_Cunningham,RB,1973,1,11,23,NWE,1973,1982,10,0,0,1,8,61,107,94,1385,5453,43,210,1905,6,USC
Chuck_Foreman,RB,1973,1,12,22,MIN,1973,1980,8,0,1,5,6,82,109,84,1556,5950,53,350,3156,23,Miami_FL
George_Amundson,RB,1973,1,14,22,HOU,1973,1975,3,0,0,0,0,4,29,5,74,194,4,25,212,1,Iowa_St
Greg_Pruitt,RB,1973,2,30,22,CLE,1973,1984,12,0,0,5,6,69,158,83,1196,5672,27,328,3069,18,Oklahoma
Cullen_Bryant,RB,1973,2,31,22,RAM,1973,1987,15,0,0,0,5,31,153,71,849,3264,20,148,1176,3,Colorado
Leon_Crosswhite,RB,1973,2,44,22,DET,1973,1974,2,0,0,0,0,1,21,1,23,79,2,4,35,0,Oklahoma
Bill_Olds,RB,1973,3,61,22,BAL,1973,1976,4,0,0,0,2,13,52,33,287,985,6,62,372,4,Nebraska
Terry_Metcalf,RB,1973,3,63,21,STL,1973,1981,9,0,0,3,4,58,81,61,766,3498,24,245,2457,9,Long_Beach_St
Pete_Van_Valkenberg,RB,1973,3,66,23,NOR,1973,1974,2,0,0,0,0,0,24,0,2,20,0,1,7,0,BYU
Charles_Davis,RB,1973,3,73,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcorn_St
Jim_Hooks,RB,1973,4,96,22,DET,1973,1976,4,0,0,0,0,3,32,6,67,245,0,11,64,0,Central_Oklahoma
Brent_McClanahan,RB,1973,5,118,21,MIN,1973,1979,7,0,0,0,2,18,95,31,367,1207,6,107,772,4,Arizona_St
Leon_McQuay,RB,1973,5,119,23,NYG,1974,1976,3,0,0,0,0,4,30,2,88,287,1,9,86,0,Tampa
Bob_McCall,RB,1973,5,121,23,CIN,1973,1973,1,0,0,0,0,0,8,1,10,15,0,3,18,0,Arizona
Steve_Jones,RB,1973,5,129,22,RAM,1973,1978,6,0,0,0,0,15,77,14,299,1204,15,87,629,2,Duke
Marty_Shuford,RB,1973,6,134,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona
Ron_Bell,RB,1973,6,140,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois_St
Benny_Shepherd,RB,1973,7,163,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas_Tech
Josh_Brown,RB,1973,7,168,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas_St
Thomas_Smith,RB,1973,7,182,23,MIA,1973,1973,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Miami_FL
Isaac_Brown,RB,1973,8,186,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western_Kentucky
Ken_Garrett,RB,1973,8,188,,STL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wake_Forest
Lee_Fobbs,RB,1973,8,190,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grambling_St
Joe_Wilson,RB,1973,8,199,23,CIN,1973,1974,2,0,0,0,0,1,25,0,25,96,0,3,38,0,Holy_Cross
Dave_Atkins,RB,1973,8,201,24,SFO,1973,1975,3,0,0,0,0,0,9,0,5,23,1,1,-3,0,Texas-El_Paso
John_Bledsoe,RB,1973,8,203,,DET,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio_St
Mike_Deutsch,RB,1973,9,216,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Dakota
Rich_Galbos,RB,1973,9,218,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio_St
Roger_Praetorius,RB,1973,9,226,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Syracuse
Jeff_Horsley,RB,1973,10,237,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_Central
Lenvil_Elliott,RB,1973,10,249,22,CIN,1973,1981,9,0,0,0,0,28,101,16,440,1900,8,159,1484,10,Truman_St
Leo_Allen,RB,1973,10,257,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuskegee
James_Owens,RB,1973,11,262,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auburn
Jeff_Inmon,RB,1973,11,271,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North_Carolina_Central
Monroe_Eley,RB,1973,11,276,,KAN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona_St
Tom_Dahlberg,RB,1973,11,278,,SFO,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gustavus_Adolphus
Jerry_List,RB,1973,11,283,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska
Paul_Orndorff,RB,1973,12,289,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tampa
Boobie_Clark,RB,1973,12,302,22,CIN,1973,1980,8,0,0,0,4,39,94,54,802,3032,25,157,1197,2,Bethune-Cookman
Willie_Lee,RB,1973,12,310,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana_St
Alfred_Reese,RB,1973,13,318,,SDG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee_St
John_Cieszkowski,RB,1973,13,320,,CHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre_Dame
Ed_White,RB,1973,13,321,,DEN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tulsa
Clifton_Davis,RB,1973,13,328,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alcorn_St
Joe_Booker,RB,1973,13,338,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami_OH
Ed_Williams,RB,1973,14,347,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West_Virginia
Joe_Schwartz,RB,1973,14,350,,NYJ,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toledo
Condie_Pugh,RB,1973,15,368,,NWE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norfolk_St
Tony_Chandler,RB,1973,15,377,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri_Valley
Vince_O'Neil,RB,1973,15,379,,BUF,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas
Howard_Stevens,RB,1973,16,392,23,NOR,1973,1977,5,0,0,0,0,3,66,0,89,376,4,17,120,0,Louisville
Oliver_Ross,RB,1973,16,398,23,DEN,1973,1976,4,0,0,0,0,2,35,0,63,173,0,10,104,0,Alabama_A+M
Marty_Januszkiewicz,RB,1973,16,399,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Syracuse
Rufus_Ferguson,RB,1973,16,404,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
Harry_Unger,RB,1973,16,405,,CIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Auburn
George_Greenfield,RB,1973,16,412,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray_St
Greg_Oliver,RB,1973,17,419,24,PHI,1973,1974,2,0,0,0,0,0,25,0,8,25,0,1,9,0,Trinity_TX
Fred_Henry,RB,1973,17,427,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New_Mexico
Les_Strayhorn,RB,1973,17,438,22,DAL,1973,1974,2,0,0,0,0,2,24,0,22,128,1,2,12,0,East_Carolina
Jeff_Davis,RB,1973,17,441,,WAS,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mars_Hill
Franco_Harris,RB,1972,1,13,22,PIT,1972,1984,13,1,1,9,12,102,173,162,2949,12120,91,307,2287,9,Penn_St
Jeff_Kinney,RB,1972,1,23,22,KAN,1972,1976,5,0,0,0,1,14,62,19,353,1285,5,68,502,1,Nebraska
Bill_Thomas,RB,1972,1,26,23,DAL,1972,1974,3,0,0,0,0,0,27,1,13,36,0,1,4,0,Boston_Col
Jim_Bertelsen,RB,1972,2,30,22,RAM,1972,1976,5,0,0,1,3,37,68,44,614,2466,16,88,1014,2,Texas
Robert_Newhouse,RB,1972,2,35,22,DAL,1972,1983,12,0,0,0,5,46,168,75,1160,4784,31,120,956,5,Houston
Lydell_Mitchell,RB,1972,2,48,23,BAL,1972,1980,9,0,0,3,6,90,111,84,1675,6534,30,376,3203,17,Penn_St
Ed_Marinaro,RB,1972,2,50,22,MIN,1972,1977,6,0,0,0,2,24,58,32,383,1319,6,146,1176,7,Cornell
Lewis_Jolley,RB,1972,3,56,22,HOU,1972,1973,2,0,0,0,0,1,17,0,7,6,0,3,56,0,North_Carolina
Johnny_Musso,RB,1972,3,62,22,CHI,1975,1977,3,0,0,0,0,3,30,1,100,365,6,7,39,0,Alabama
Les_Goodman,RB,1972,3,67,22,ATL,1973,1974,2,0,0,0,0,2,19,2,38,189,1,7,38,0,Yankton
Tommy_Mozisek,RB,1972,3,69,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Houston
Lawrence_McCutcheon,RB,1972,3,70,22,RAM,1972,1981,10,0,0,5,5,76,109,82,1521,6578,26,198,1799,13,Colorado_St
Gary_Kosins,RB,1972,3,77,23,MIA,1972,1974,3,0,0,0,0,1,40,2,35,100,1,7,26,1,Dayton
Randy_Jackson,RB,1972,4,79,23,BUF,1972,1974,3,0,0,0,0,1,21,1,30,70,0,5,58,1,Wichita_St
Po_James,RB,1972,4,92,23,PHI,1972,1975,4,0,0,0,1,16,49,20,328,1215,4,102,747,2,New_Mexico_St
Billy_Taylor,RB,1972,5,109,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan
Bill_Butler,RB,1972,5,111,22,NOR,1972,1974,3,0,0,0,1,7,41,21,162,655,1,46,354,4,Kansas_St
Greg_Kucera,RB,1972,5,128,,CLE,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern_Colorado
Don_Heater,RB,1972,6,135,22,STL,1972,1972,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Montana_Tech
Bob_Hudson,RB,1972,6,147,24,GNB,1972,1974,3,0,0,0,0,1,40,0,20,77,0,1,9,0,NE_State_OK
Curt_Watson,RB,1972,6,150,,NOR,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee
John_Tarver,RB,1972,7,166,23,NWE,1972,1975,4,0,0,0,0,7,39,16,162,574,7,34,214,1,Colorado
Lance_Moon,RB,1972,7,171,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin
Ray_Jamieson,RB,1972,7,173,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memphis
Calvin_Harrell,RB,1972,7,180,,MIA,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas_St
Stahle_Vincent,RB,1972,8,193,,PIT,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rice
Larry_Ratcliff,RB,1972,8,196,,PHI,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East_Michigan
Henry_Brandon,RB,1972,8,198,,ATL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern
Hugh_McKinnis,RB,1972,8,201,24,CLE,1973,1976,4,0,0,0,2,13,52,11,269,960,10,65,572,0,Arizona_St
Jackie_Brown,RB,1972,8,202,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanford
Moses_Denson,RB,1972,8,203,28,WAS,1974,1975,2,0,0,0,2,8,26,17,159,586,0,39,255,2,Md-Eastern_Shore
Ed_Richardson,RB,1972,9,211,,NYG,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern
Dave_Bigler,RB,1972,9,228,,OAK,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morningside
Billy_Lefear,RB,1972,9,230,22,CLE,1972,1975,4,0,0,0,0,2,43,1,35,143,0,10,73,0,Henderson_St
Roy_Bell,RB,1972,9,234,,DAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma
Dave_Schilling,RB,1972,10,256,,BAL,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon_St
Willie_Aldridge,RB,1972,10,258,,MIN,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South_Carolina_St
Albert_Schmidt,RB,1972,11,280,,RAM,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburg_St
Ed_Jenkins,RB,1972,11,285,22,MIA,1972,1974,3,0,0,0,0,0,15,0,0,0,0,1,12,0,Holy_Cross
